p (mbar),T (degC),rh (%),Wx,Wy,Day sin,Day cos,Year sin,Year cos
995.26,15.13,73.1,-0.7021075351000056,-0.15951491828601627,-0.6427876096903391,0.7660444431157897,-0.7702795048051977,-0.63770642499277
995.36,15.01,73.3,-0.851566211805792,-0.3738114322900425,-0.6087614290152779,0.7933533402862036,-0.7703556820964662,-0.6376143999798689
995.38,14.87,73.6,-0.3922877470347999,-0.385500095364918,-0.5735764363605238,0.8191520442823554,-0.7704318483935398,-0.6375223658672012
995.37,14.69,74.1,-0.6839056196566323,-0.43401970393298717,-0.5372996083470964,0.8433914458127121,-0.7705080036953317,-0.6374303226560805
995.38,14.65,74.1,-0.4743319780074485,-0.6317508802048015,-0.5000000000031422,0.8660254037826246,-0.7705841480007185,-0.6373382703478638
995.47,14.55,74.6,-0.2485673453722453,-0.8232947678775779,-0.4617486132411837,0.8870108331750203,-0.7706602813086862,-0.6372462089437776
995.57,14.47,75.3,-0.7033630029847779,-1.1522935763216922,-0.4226182617499783,0.9063077870323232,-0.770736403618112,-0.6371541384451793
995.49,14.43,75.7,-0.5478128802411053,-0.6886951780301241,-0.38268343236415775,0.9238795325116729,-0.7708125149278732,-0.6370620588534269
995.49,14.51,75.7,-0.6471359204160961,-1.4742167752766933,-0.3420201433278264,0.9396926207851231,-0.7708886152369561,-0.6369699701697469
995.47,14.56,75.9,-0.710824822231126,-2.018496488007866,-0.30070579950961496,0.9537169507465426,-0.7709647045442384,-0.6368778723954972
995.53,14.59,76.1,-0.5135068895165714,-1.323899797726027,-0.25881904511112336,0.9659258262867633,-0.7710407828485979,-0.6367857655320361
995.63,14.61,76.2,-0.4637593991155135,-1.214465816617338,-0.21643961395002445,0.9762960071172904,-0.7711168501490213,-0.6366936495805905
995.73,14.68,76.1,-0.7567717648991207,-1.466218433880665,-0.17364817766787977,0.9848077530120406,-0.7711929064443869,-0.6366015245425188
995.79,14.71,76.2,0.11561271877778873,-0.3829277990128269,-0.1305261922242841,0.9914448613732532,-0.7712689517335728,-0.6365093904191798
995.86,14.73,76.2,-0.6541183247703554,-0.14501454133852898,-0.08715574275520334,0.9961946980910854,-0.7713449860155663,-0.6364172472118003
995.91,14.79,76.1,-0.6181867355918498,0.20086104634371588,-0.043619387376204605,0.9990482215813832,-0.7714210092892462,-0.6363250949217395
995.99,14.46,78.1,-0.4063966695646039,1.3292636107886193,3.6799643681200793e-13,1.0,-0.771497021553491,-0.6362329335503564
996.07,14.38,78.8,-1.1745000988306586,1.2290441480462666,0.043619387362401826,0.9990482215819859,-0.7715730228072886,-0.6361407630988785
996.14,14.36,78.9,-1.4395475764999648,0.5182690179752963,0.08715574274144,0.9961946980922896,-0.7716490130495178,-0.636048583568665
996.23,14.25,79.5,-0.9762014623098734,-0.32852808857701177,0.13052619221058637,0.9914448613750565,-0.7717249922790582,-0.6359563949610755
996.23,14.11,80.2,-0.567031212133578,-0.4272886664379541,0.17364817765427373,0.9848077530144398,-0.7718009604948978,-0.6358641972773378
996.23,14.03,80.8,-0.79824117463364,0.05301912032000046,0.21643961393653602,0.9762960071202808,-0.7718769176959162,-0.6357719905188116
996.17,13.95,81.4,-0.6597095076787934,0.019579721096173133,0.2588190450977782,0.9659258262903391,-0.771952863880993,-0.6356797746868569
996.18,13.99,81.6,0.13647831027996446,0.2783409255268182,0.3007057994964385,0.9537169507506972,-0.7720287990491169,-0.6355875497827016
996.16,13.96,81.8,-1.017442724797971,0.9323144865096112,0.34202014331484365,0.9396926207898484,-0.772104723199168,-0.6354953158077062
996.19,13.87,82.2,-1.7498559475756126,0.926501032235936,0.3826834323648377,0.9238795325113912,-0.7721806363300264,-0.6354030727632307
996.2,13.88,82.0,-1.5687201446756864,0.8411403614669156,0.42261826173745687,0.9063077870381621,-0.7722565384406813,-0.6353108206505037
996.23,13.89,82.0,-1.4578459616597994,0.8349162545262931,0.46174861322892885,0.8870108331813998,-0.772332429530013,-0.6352185594708859
996.24,13.97,81.8,-1.1520765652179876,0.3698913190053582,0.49999999999117717,0.8660254037895325,-0.7724083095969025,-0.6351262892257378
996.24,14.04,81.5,-0.9267578167485638,-0.2088538941351951,0.5372996083477172,0.8433914458123166,-0.7724841786403391,-0.6350340099162883
996.25,13.96,82.0,-0.6897171094976924,-0.46172536086525295,0.5735764363492065,0.8191520442902799,-0.7725600366592038,-0.6349417215438986
996.31,13.99,82.0,-0.6260875860062113,0.44823468702111297,0.608761429004317,0.7933533402946142,-0.7726358836524141,-0.6348494241098854
996.36,13.96,81.9,-1.1447203036836695,0.5265125129893566,0.6427876096797555,0.7660444431246703,-0.7727117196188513,-0.6347571176156103
996.37,13.98,82.1,-1.0774990211424538,-0.07345651391846764,0.6755902076066945,0.7372773368183396,-0.7727875445575055,-0.6346648020623024
996.37,13.92,82.5,-0.39422985482277917,0.3390911699918039,0.7071067811859014,0.7071067811871936,-0.7728633584672583,-0.6345724774513233
996.45,13.99,82.7,-0.30504296387478586,0.663210969594507,0.7372773368072739,0.6755902076187705,-0.7729391613469916,-0.6344801437840346
996.58,13.96,82.8,-0.6321391171176873,0.6545992183081728,0.766044443114142,0.6427876096923028,-0.7730149531956959,-0.6343878010616661
996.69,13.87,83.1,0.23039701922857328,-0.4661729437993892,0.7933533402846431,0.6087614290173116,-0.7730907340122534,-0.6342954492855797
996.72,13.88,83.1,-0.5889401761294891,0.22371738631712645,0.8191520442892317,0.5735764363507033,-0.7731665037955464,-0.6342030884571371
996.83,14.01,83.1,-0.12232564597306035,0.881553422282095,0.8433914458113347,0.5372996083492584,-0.7732422625445657,-0.634110718577569
996.99,14.15,82.3,-0.396594356535824,0.514988268180874,0.8660254037813429,0.500000000005362,-0.7733180102581942,-0.6340183396482371
997.01,14.13,82.6,-0.5747376484867942,-0.2815610687077854,0.8870108331738367,0.46174861324345745,-0.7733937469353148,-0.633925951670504
997.03,14.19,82.7,-0.02732018764142526,0.5393084528794605,0.9063077870312398,0.4226182617523015,-0.7734694725749185,-0.6338335546456004
997.1,14.44,81.9,0.590372589947149,0.21990953830858584,0.9238795325106919,0.38268343236652597,-0.7735451871758887,-0.6337411485748888
997.21,14.37,82.1,0.13038760862993548,0.7791656252144128,0.9396926207842463,0.34202014333023517,-0.7736208907371087,-0.6336487334597319
997.29,14.2,82.9,-0.1343001976611412,0.8291944626613098,0.9537169507457718,0.30070579951205967,-0.7736965832575703,-0.6335563093013609
997.39,14.07,83.7,0.1508401075024304,0.8060069863026345,0.9659258262860998,0.2588190451135994,-0.7737722647361571,-0.6334638761011384
997.54,14.12,83.5,0.3024003153048983,0.675391774678592,0.9762960071198852,0.21643961393832006,-0.773847935171753,-0.6333714338604279
997.68,14.26,83.0,0.0460228138327735,0.5480710725872274,0.9848077530115955,0.17364817767040416,-0.7739235945633501,-0.6332789825804606
997.73,14.36,82.5,-0.44518883054063346,0.15068810557526793,0.9914448613729187,0.13052619222682552,-0.7739992429098326,-0.6331865222625999
997.83,14.47,82.1,-0.23274836241738922,0.5203154810228344,0.996194698090862,0.08715574275775693,-0.774074880210085,-0.6330940529082094
997.96,14.47,82.3,-0.36703683881163474,0.6540519543240904,0.9990482215819062,0.04361938736422744,-0.7741505064630996,-0.6330015745185208
998.11,14.46,82.7,-0.25044106528914317,0.6106384141346163,1.0,2.195347714782511e-12,-0.7742261216677613,-0.6329090870948978
998.2,14.47,82.9,-0.2778970099194517,0.5204548509504241,0.9990482215820977,-0.04361938735984092,-0.7743017258229549,-0.6328165906387045
998.27,14.54,82.4,-0.4996785843918526,0.47583748517761204,0.9961946980925129,-0.0871557427388864,-0.7743773189276733,-0.6327240851511728
998.38,14.47,82.9,-0.48606875882404565,0.43155203822395716,0.9914448613753911,-0.13052619220804496,-0.7744529009808017,-0.6326315706336672
998.52,14.53,82.6,-0.5651717041783924,0.32106221327975015,0.984807753012358,-0.17364817766608018,-0.7745284719812257,-0.6325390470875516
998.58,14.56,82.8,-0.9382449626148918,0.6116341963361602,0.9762960071208355,-0.21643961393403344,-0.7746040319279383,-0.6324465145140588
998.69,14.56,82.9,-1.1278856557753056,0.6857652276809527,0.9659258262910025,-0.2588190450953022,-0.7746795808198255,-0.6323539729145532
998.69,15.06,81.3,-1.0187660251549697,0.6341260016668167,0.953716950751468,-0.3007057994939938,-0.774755118655809,-0.6322614222903555
998.74,15.67,78.3,-0.9658125721878246,0.4119539724337395,0.939692620785748,-0.34202014332610925,-0.7748306454347748,-0.6321688626428308
998.8,16.06,77.0,-0.7626683296956881,0.6467897795104598,0.9238795325123721,-0.3826834323624695,-0.7749061611557169,-0.6320762939732119
998.91,16.39,75.6,-0.9305522428827763,0.9502486639116284,0.9063077870392453,-0.42261826173513367,-0.7749816658175217,-0.6319837162828638
999.07,16.25,76.2,-0.8758432168966163,0.7297250574128495,0.8870108331825834,-0.4617486132266551,-0.7750571594190755,-0.6318911295731517
999.12,16.2,76.5,1.1457282343002206,0.09902935487671442,0.8660254037908142,-0.4999999999889572,-0.775132641959373,-0.6317985338453093
999.14,16.6,74.3,-1.1565376122940692,-0.7889364685126004,0.8433914458136939,-0.5372996083455552,-0.7752081134373009,-0.6317059291007018
999.08,17.07,72.0,-0.9392744144015961,-0.5914926664385103,0.8191520442917501,-0.5735764363471068,-0.7752835738517461,-0.631613315340695
999.06,17.25,70.8,-1.7275659344472662,-1.2459598477227682,0.7933533402961747,-0.6087614290022834,-0.7753590232017036,-0.6315206925665223
998.99,17.41,70.2,-2.3837255488548474,-0.719689174391735,0.766044443126318,-0.6427876096777918,-0.7754344614860607,-0.6314280607795499
999.06,17.59,69.26,-2.1810213712972604,-1.1160850227221126,0.7372773368102403,-0.6755902076155333,-0.7755098887037049,-0.6313354199811438
999.06,17.83,68.35,-1.409304845717918,-2.113163470211426,0.7071067811890062,-0.7071067811840889,-0.7755853048536314,-0.631242770172538
999.07,18.05,67.64,-0.9053575357353661,-1.6133281539994229,0.6755902076206605,-0.7372773368055422,-0.775660709934728,-0.6311501113550988
999.21,18.18,66.31,-1.101562635471445,-3.1107169206041885,0.6427876096942664,-0.7660444431124943,-0.7757361039458829,-0.6310574435301927
999.33,18.24,65.98,-1.5321885555098476,-2.2715629488008138,0.6087614290078004,-0.7933533402919414,-0.7758114868860917,-0.630964766699054
999.45,18.49,65.26,-0.6988175016133363,-1.8204818316695432,0.5735764363528031,-0.8191520442877614,-0.7758868587542427,-0.6308720808630494
999.46,19.13,63.37,-0.7267367912268698,-1.7987366778595673,0.5372996083514202,-0.8433914458099575,-0.7759622195492243,-0.6307793860235458
999.4,19.31,62.52,-1.5557485383069727,-2.853444670140936,0.5000000000075819,-0.8660254037800612,-0.7760375692700329,-0.6306866821817779
999.42,19.12,62.89,-0.9191373011156994,-2.5812374206371933,0.46174861324573113,-0.8870108331726531,-0.776112907915557,-0.6305939693391129
999.38,19.05,61.99,-0.8954123782922605,-2.3448532305457834,0.4226182617414362,-0.9063077870363064,-0.7761882354846857,-0.6305012474969182
999.43,19.26,60.95,-1.0745323993845486,-2.212912136229743,0.3826834323688942,-0.9238795325097109,-0.7762635519764157,-0.6304085166564285
999.39,18.97,62.53,-1.4481391971569246,-2.943007452531797,0.3420201433326439,-0.9396926207833697,-0.7763388573896363,-0.6303157768190115
999.25,19.42,60.7,-3.287701157069095,-1.8449718430931503,0.3007057995145044,-0.9537169507450011,-0.7764141517232368,-0.630223027986035
999.31,19.84,58.07,-3.0188527371455183,-3.214751646928424,0.2588190451020193,-0.9659258262892026,-0.7764894349762144,-0.6301302701587342
999.32,19.35,58.65,-4.451730504991927,-2.7066945728922422,0.21643961394082264,-0.9762960071193304,-0.7765647071474587,-0.6300375033384772
999.31,19.42,58.69,-4.5600444298581735,-3.181131056357069,0.17364817767292856,-0.9848077530111504,-0.7766399682358598,-0.629944727526632
999.29,19.62,56.79,-4.304407911046591,-2.827467512690379,0.13052619222936693,-0.991444861372584,-0.7767152182404152,-0.6298519427244343
999.27,19.62,56.76,-4.47683735994903,-2.8740785049411226,0.08715574276031053,-0.9961946980906385,-0.7767904571600152,-0.6297591489332527
999.24,20.06,55.1,-4.120475275290426,-3.3966576962832575,0.043619387366788345,-0.9990482215817944,-0.7768656849935858,-0.6296663461544112
999.25,19.97,55.72,-4.266006512275195,-3.26160825931405,4.75869186637703e-12,-1.0,-0.7769409017400177,-0.6295735343892785
999.23,19.75,55.62,-4.252552045338329,-2.6676208691807743,-0.04361938735728002,-0.9990482215822095,-0.7770161073983092,-0.629480713639091
999.11,20.0,53.11,-4.265362716743755,-2.2015178615247115,-0.08715574273633282,-0.9961946980927364,-0.777091301967351,-0.6293878839052173
999.06,20.48,52.6,-2.178886511616098,-2.411421483170753,-0.13052619221993098,-0.9914448613738263,-0.7771664854460343,-0.6292950451890266
998.94,20.26,52.46,-3.8951307903338384,-2.3127594181395716,-0.17364817766355578,-0.9848077530128031,-0.7772416578333575,-0.6292021974917554
998.91,20.44,52.13,-4.6923436236097995,-2.8306026421891968,-0.21643961393153086,-0.9762960071213903,-0.7773168191282122,-0.629109340814773
998.84,20.85,52.18,-3.02618418670231,-1.6774412860523258,-0.2588190450928262,-0.9659258262916659,-0.7773919693294898,-0.6290164751594489
998.8,21.48,49.81,-4.382596368599935,-2.2138087247851073,-0.3007057995054275,-0.953716950747863,-0.7774671084361894,-0.6289236005270199
998.81,21.45,49.71,-4.187111297358961,-2.4076957830110017,-0.3420201433237005,-0.9396926207866247,-0.7775422364472029,-0.6288307169188557
998.82,21.68,48.02,-3.247890977461519,-2.385813110560855,-0.38268343236010127,-0.9238795325133531,-0.7776173533614223,-0.6287378243363261
998.8,21.5,48.17,-3.7237613237693967,-2.8676822703359575,-0.4226182617328105,-0.9063077870403287,-0.777692459177847,-0.6286449227806685
998.91,21.52,48.53,-2.3561521532840994,-1.840827811223717,-0.46174861322438143,-0.8870108331837671,-0.7777675538953696,-0.6285520122532529
998.86,21.76,47.51,-4.809424610419086,-2.9936031662020954,-0.49999999999933964,-0.8660254037848198,-0.7778426375128824,-0.6284590927554494
998.89,21.62,48.14,-3.657548715808338,-2.706443679718604,-0.5372996083433934,-0.8433914458150712,-0.7779177100293855,-0.6283661642884959
998.92,21.68,48.65,-1.5331781116433734,-2.2224681950429934,-0.573576436345007,-0.8191520442932204,-0.7779927714437715,-0.6282732268537626
998.86,22.33,46.21,-1.6742401043517885,-2.9592093661956587,-0.6087614290002497,-0.7933533402977352,-0.7780678217549337,-0.6281802804526203
998.77,22.21,46.44,-3.745334758660771,-2.905179434315111,-0.6427876096869757,-0.766044443118612,-0.7781428609618724,-0.6280873250863069
998.71,22.17,46.6,-2.467777592972088,-1.740825594832775,-0.6755902076136435,-0.737277336811972,-0.7782178890634808,-0.6279943607561933
998.72,22.35,46.65,-4.165143483151148,-2.820014142653105,-0.7071067811822763,-0.7071067811908187,-0.7782929060586526,-0.6279013874636505
998.75,21.87,47.23,-2.647519519551393,-3.078025404962467,-0.7372773368038105,-0.6755902076225503,-0.7783679119463885,-0.6278084052099169
998.81,22.1,46.55,-1.736572086495589,-3.5922718978947517,-0.7660444431108466,-0.6427876096962301,-0.7784429067255824,-0.6277154139963637
998.95,22.11,47.28,-1.4585055832601237,-2.8258027998427364,-0.7933533402903808,-0.608761429009834,-0.7785178903951283,-0.6276224138243622
999.01,22.03,47.79,-1.3546209406236356,-1.9932641840016936,-0.8191520442862912,-0.573576436354903,-0.7785928629540274,-0.6275294046951514
999.11,22.25,47.0,-1.040635913386508,-2.5886631483779867,-0.8433914458085802,-0.5372996083535821,-0.778667824401174,-0.6274363866101028
999.27,22.01,47.37,-1.1479403370770125,-1.5014436328119398,-0.8660254037787796,-0.5000000000098018,-0.7787427747354628,-0.6273433595705882
999.3,22.23,47.56,-1.235835086642316,-1.7715280518873473,-0.8870108331781887,-0.46174861323509714,-0.7788177139558953,-0.6272503235778466
999.25,22.29,47.24,-2.2915927241561422,-2.7504550144648126,-0.9063077870352231,-0.4226182617437593,-0.7788926420613663,-0.6271572786332502
999.23,22.33,47.15,-1.88093409933894,-2.514296504779023,-0.92387953250873,-0.3826834323712624,-0.7789675590508067,-0.6270642247381267
999.27,22.05,47.56,-2.3219753084425494,-2.737979303607521,-0.9396926207824929,-0.34202014333505265,-0.7790424649231115,-0.6269711618938487
999.23,21.92,48.47,-1.9003603490624497,-1.7597529780373276,-0.9537169507486061,-0.3007057995030707,-0.7791173596772829,-0.6268780901016556
999.36,22.01,49.37,-1.1118602007752802,-3.0219475332857706,-0.9659258262885392,-0.25881904510449527,-0.7791922433122165,-0.62678500936292
999.52,21.79,50.94,-0.20023666341099627,-2.6023076833122616,-0.9762960071187756,-0.21643961394332523,-0.7792671158268079,-0.6266919196790145
999.56,21.69,51.73,-0.14392387966809683,-2.746231220575078,-0.9848077530107053,-0.17364817767545299,-0.7793419772200598,-0.6265988210511793
999.55,21.88,51.2,0.4289164286227016,-2.127188448929137,-0.9914448613722494,-0.13052619223190834,-0.7794168274908683,-0.6265057134807871
999.46,22.23,50.0,0.05059275386730283,-2.229426018789617,-0.9961946980916835,-0.08715574274836757,-0.7794916666381294,-0.6264125969692111
999.53,22.5,49.62,-0.18374153702573257,-1.8408528044282686,-0.9990482215816825,-0.04361938736934925,-0.7795664946608464,-0.6263194715176916
999.55,22.01,51.59,0.043559680459740555,-1.9195058098995808,-1.0,-7.322036017971548e-12,-0.7796413115579157,-0.626226337127602
999.62,21.38,53.57,0.13413621869271386,-1.4739089099516363,-0.9990482215823213,0.04361938735471912,-0.7797161173282339,-0.6261331938003157
999.81,21.09,54.86,0.20843875651262445,-1.9187113604665686,-0.9961946980916915,0.08715574274827577,-0.7797909119708046,-0.6260400415370736
999.89,20.81,55.99,-0.3537197555896693,-2.4546450526513164,-0.9914448613741609,0.13052619221738956,-0.7798656954845249,-0.6259468803392491
999.88,20.57,56.94,0.10591780960560342,-1.8369489425698122,-0.9848077530132482,0.17364817766103138,-0.7799404678682919,-0.6258537102082163
999.92,20.31,57.93,0.03595195726080325,-2.059686252022166,-0.9762960071219452,0.21643961392902827,-0.7800152291211094,-0.6257605311452162
1000.03,20.11,58.85,0.12376265796306919,-2.146434905720161,-0.9659258262923294,0.2588190450903502,-0.7800899792418753,-0.6256673431516229
